chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count
10	43614966	43615206	241	.	0.647303	183.709544	1.448627	0.922594	1.726907	117	219	0	496
10	43615470	43615710	241	.	0.589212	139.394191	1.099181	0.686031	1.348406	87	171	0	380
10	43617369	43617489	121	.	0.413223	98.983471	0.780526	0.528323	0.922594	67	117	0	169
10	43619067	43619307	241	.	0.60166	166.414938	1.312251	0.827969	1.537656	105	195	0	441
10	43620321	43620441	121	.	0.553719	104.198347	0.821648	0.575636	0.993563	73	126	0	181
10	43621993	43622233	241	.	0.526971	157.161826	1.239287	0.835854	1.490344	106	189	0	416
10	49842595	49842715	121	.	0.586777	127.033058	1.001709	0.772771	1.159156	98	147	0	224
10	56851336	56851456	121	.	0.280992	82.057851	0.64706	0.449469	0.749115	57	95	0	145
10	60277489	60277609	121	.	0.429752	95.495868	0.753025	0.536208	0.891052	68	113	0	158
10	63760035	63760155	121	.	0.421488	46.355372	0.365531	0.260219	0.441583	33	56	0	85
10	68050461	68050581	121	.	0.322314	80.239669	0.632723	0.473125	0.717573	60	91	0	140
10	86028519	86028639	121	.	0.38843	99.867769	0.787499	0.615063	0.914708	78	116	0	175
10	89624206	89624326	121	.	0.46281	90.785124	0.715879	0.551979	0.796427	70	101	0	159
10	89653764	89653884	121	.	0.330579	91.231405	0.719398	0.512552	0.84374	65	107	0	157
10	89685232	89685352	121	.	0.272727	94.371901	0.744162	0.56775	0.898938	72	114	0	169
10	89690765	89690885	121	.	0.289256	77.603306	0.611934	0.394271	0.733344	50	93	0	135
10	89692769	89693009	241	.	0.406639	122.73029	0.96778	0.725458	1.238011	92	157	0	338
10	89711825	89712065	241	.	0.373444	113.896266	0.89812	0.575636	1.025104	73	130	0	298
10	89717573	89717813	241	.	0.40249	127.365145	1.004327	0.65449	1.230125	83	156	0	341
10	89720643	89720883	241	.	0.33195	75.448133	0.59494	0.165594	0.835854	21	106	0	199
10	89725016	89725360	345	.	0.33913	75.113043	0.592298	0.323302	0.820083	41	104	0	277
10	95374409	95374529	121	.	0.438017	113.066116	0.891574	0.709688	1.040875	90	132	0	198
10	103248976	103249096	121	.	0.347107	84.322314	0.664917	0.48101	0.764886	61	97	0	141
10	108316002	108316122	121	.	0.404959	93.396694	0.736472	0.544094	0.859511	69	109	0	160
10	114910614	114910734	121	.	0.363636	64.876033	0.511575	0.449469	0.583521	57	74	0	134
10	114925282	114925762	481	.	0.609148	117.746362	0.928479	0.433698	1.419375	55	180	0	576
10	117807821	117807941	121	.	0.421488	60.512397	0.477166	0.331188	0.544094	42	69	0	102
10	123239333	123241374	2042	.	0.417238	157.856513	1.244765	0.023656	2.034438	3	258	0	2989
10	123241674	123242354	681	.	0.346549	143.157122	1.128854	0.520438	1.372063	66	174	0	941
10	123242544	123245097	2554	.	0.458496	178.546202	1.407911	0.638719	1.70325	81	216	0	4233
10	123246843	123246963	121	.	0.46281	94.801653	0.747551	0.551979	0.867396	70	110	0	153
10	123247446	123247686	241	.	0.40249	128.344398	1.012049	0.630833	1.245896	80	158	0	363
10	123256021	123256261	241	.	0.522822	130.174274	1.026479	0.65449	1.214354	83	154	0	347
10	123258004	123258124	121	.	0.429752	116.123967	0.915686	0.670261	1.017219	85	129	0	203
10	123260280	123260520	241	.	0.556017	169.178423	1.334043	0.820083	1.592854	104	202	0	461
10	123274612	123274852	241	.	0.497925	163.257261	1.287352	0.749115	1.553427	95	197	0	427
10	123276672	123277032	361	.	0.407202	149.182825	1.176369	0.528323	1.545542	67	196	0	539
10	123279460	123279700	241	.	0.564315	153.497925	1.210395	0.741229	1.506115	94	191	0	417
10	123310768	123311008	241	.	0.481328	145.825726	1.149897	0.686031	1.395719	87	177	0	403
10	123324905	123325265	361	.	0.537396	168.916898	1.33198	0.788542	1.640167	100	208	0	631
10	127191062	127191182	121	.	0.53719	89.487603	0.705647	0.528323	0.796427	67	101	0	142
10	133191768	133191888	121	.	0.53719	103.429752	0.815587	0.607177	0.969906	77	123	0	176
11	533413	533653	241	.	0.643154	162.580913	1.282018	0.56775	1.687479	72	214	0	456
11	533735	533975	241	.	0.614108	160.946058	1.269127	0.84374	1.427261	107	181	0	461
11	534207	534327	121	.	0.570248	121.280992	0.956351	0.615063	1.111844	78	141	0	213
11	2583081	2583201	121	.	0.68595	125.636364	0.990695	0.662375	1.167042	84	148	0	217
11	12264080	12264200	121	.	0.561983	102.355372	0.807115	0.591406	0.930479	75	118	0	173
11	14316297	14316417	121	.	0.446281	100.68595	0.793951	0.591406	0.922594	75	117	0	171
11	14380302	14380422	121	.	0.727273	100.247934	0.790497	0.56775	0.938365	72	119	0	175
11	17741284	17742004	721	.	0.693481	181.257975	1.429295	0.678146	1.813646	86	230	0	1259
11	18586027	18586147	121	.	0.264463	40.090909	0.316134	0.228677	0.386385	29	49	0	67
11	23122544	23122664	121	.	0.280992	76.256198	0.601312	0.46524	0.717573	59	91	0	126
11	30098590	30098710	121	.	0.297521	57.801653	0.45579	0.339073	0.551979	43	70	0	93
11	47286230	47286350	121	.	0.404959	85.553719	0.674627	0.488896	0.772771	62	98	0	144
11	62789071	62789191	121	.	0.561983	109.743802	0.865376	0.615063	1.040875	78	132	0	188
11	69465848	69466088	241	.	0.697095	158.373444	1.248841	0.757	1.616511	96	205	0	427
11	71939205	71939325	121	.	0.553719	99.264463	0.782742	0.520438	0.94625	66	120	0	172
11	74401703	74401823	121	.	0.429752	104.396694	0.823212	0.544094	1.001448	69	127	0	173
11	76059169	76059289	121	.	0.338843	74.14876	0.584694	0.394271	0.686031	50	87	0	129
11	81185271	81185391	121	.	0.214876	70.727273	0.557714	0.331188	0.686031	42	87	0	112
11	86333374	86333494	121	.	0.396694	63.082645	0.497433	0.3785	0.607177	48	77	0	114
11	94212877	94212997	121	.	0.355372	55.380165	0.436696	0.283875	0.591406	36	75	0	108
11	99322261	99322381	121	.	0.322314	74.586777	0.588148	0.457354	0.662375	58	84	0	130
11	102056671	102056791	121	.	0.371901	35.900826	0.283093	0.205021	0.346958	26	44	0	74
11	102080274	102080394	121	.	0.338843	33.07438	0.260805	0.149823	0.339073	19	43	0	69
11	102199557	102199677	121	.	0.297521	21.644628	0.170677	0	0.260219	0	33	0.016529	51
11	105610145	105610265	121	.	0.31405	82.578512	0.651166	0.410042	0.812198	52	103	0	142
11	108098328	108098448	121	.	0.347107	102.628099	0.809265	0.607177	0.898938	77	114	0	190
11	108098499	108098619	121	.	0.347107	89.46281	0.705452	0.512552	0.827969	65	105	0	173
11	108099857	108100097	241	.	0.311203	93.717842	0.739004	0.29176	0.985677	37	125	0	242
11	108106359	108106599	241	.	0.319502	111.73029	0.88104	0.575636	1.040875	73	132	0	302
11	108114612	108114852	241	.	0.302905	87.526971	0.690187	0.29176	0.954136	37	121	0	237
11	108115514	108115754	241	.	0.352697	124.622407	0.9827	0.622948	1.151271	79	146	0	347
11	108117653	108117893	241	.	0.311203	110.120332	0.868345	0.520438	1.088188	66	138	0	305
11	108119624	108119864	241	.	0.327801	112.219917	0.884901	0.236563	1.159156	30	147	0	299
11	108121344	108121824	481	.	0.372141	117.796258	0.928873	0.252333	1.443031	32	183	0	572
11	108122541	108122781	241	.	0.360996	131.091286	1.03371	0.709688	1.206469	90	153	0	354
11	108123532	108123652	121	.	0.330579	83.123967	0.655467	0.46524	0.772771	59	98	0	133
11	108124533	108124773	241	.	0.385892	132.738589	1.046699	0.678146	1.285323	86	163	0	352
11	108126884	108127124	241	.	0.319502	118.804979	0.936827	0.551979	1.1355	70	144	0	319
11	108128150	108128390	241	.	0.3361	120.40249	0.949424	0.551979	1.198584	70	152	0	325
11	108129697	108129817	121	.	0.330579	89.371901	0.704735	0.536208	0.835854	68	106	0	154
11	108137864	108138104	241	.	0.381743	120.518672	0.95034	0.583521	1.127615	74	143	0	327
11	108139117	108139357	241	.	0.381743	129.809129	1.023599	0.693917	1.206469	88	153	0	359
11	108141772	108141892	121	.	0.38843	92.338843	0.72813	0.575636	0.827969	73	105	0	164
11	108141904	108142144	241	.	0.3361	82.684647	0.652003	0.425813	0.796427	54	101	0	244
11	108143237	108143357	121	.	0.330579	111.355372	0.878084	0.615063	0.985677	78	125	0	206
11	108143394	108143634	241	.	0.356846	147.323651	1.161709	0.820083	1.316865	104	167	0	415
11	108150216	108150336	121	.	0.421488	81.504132	0.642694	0.48101	0.764886	61	97	0	138
11	108151688	108151928	241	.	0.33195	107.883817	0.850709	0.473125	1.103959	60	140	0	293
11	108153401	108153641	241	.	0.282158	140.253112	1.105954	0.583521	1.285323	74	163	0	377
11	108154897	108155257	361	.	0.33241	143.094183	1.128357	0.615063	1.506115	78	191	0	529
11	108158325	108158445	121	.	0.404959	86.694215	0.68362	0.449469	0.804313	57	102	0	150
11	108159647	108159887	241	.	0.315353	109.385892	0.862553	0.457354	1.072417	58	136	0	284
11	108160309	108160549	241	.	0.311203	115.278008	0.909015	0.630833	1.064531	80	135	0	310
11	108163313	108163553	241	.	0.390041	147.522822	1.163279	0.670261	1.387834	85	176	0	394
11	108164002	108164242	241	.	0.286307	111.427386	0.878652	0.496781	1.127615	63	143	0	296
11	108165600	108165840	241	.	0.348548	126.842324	1.000205	0.56775	1.22224	72	155	0	340
11	108168002	108168122	121	.	0.355372	72.876033	0.574658	0.3785	0.65449	48	83	0	124
11	108170407	108170647	241	.	0.360996	124.26971	0.979919	0.630833	1.238011	80	157	0	344
11	108172325	108172565	241	.	0.344398	157.037344	1.238305	0.709688	1.553427	90	197	0	426
11	108173548	108173788	241	.	0.323651	120.609959	0.95106	0.559865	1.143386	71	145	0	319
11	108175370	108175610	241	.	0.365145	123.958506	0.977465	0.670261	1.230125	85	156	0	338
11	108178608	108178728	121	.	0.355372	101.297521	0.798773	0.646604	0.930479	82	118	0	174
11	108180845	108181085	241	.	0.315353	110.59751	0.872108	0.46524	1.064531	59	135	0	298
11	108183122	108183242	121	.	0.338843	91.330579	0.72018	0.536208	0.84374	68	107	0	152
11	108186534	108186654	121	.	0.396694	101.206612	0.798056	0.630833	0.906823	80	115	0	182
11	108186729	108186849	121	.	0.438017	114.735537	0.904738	0.583521	1.064531	74	135	0	202
11	108188054	108188294	241	.	0.360996	84.344398	0.665091	0.244448	0.84374	31	107	0	216
11	108190673	108190793	121	.	0.355372	72.710744	0.573355	0.433698	0.693917	55	88	0	126
11	108192028	108192148	121	.	0.487603	103.190083	0.813697	0.646604	0.954136	82	121	0	179
11	108196034	108196274	241	.	0.410788	101.966805	0.804051	0.449469	0.977792	57	124	0	275
11	108196749	108196989	241	.	0.39834	117.987552	0.930381	0.536208	1.111844	68	141	0	311
11	108198368	108198488	121	.	0.429752	84.479339	0.666155	0.496781	0.764886	63	97	0	147
11	108199736	108199976	241	.	0.373444	123.053942	0.970332	0.520438	1.167042	66	148	0	335
11	108200925	108201165	241	.	0.406639	123.26556	0.972	0.591406	1.174927	75	149	0	340
11	108202167	108202287	121	.	0.404959	74.214876	0.585215	0.457354	0.686031	58	87	0	120
11	108202565	108202805	241	.	0.340249	105.639004	0.833008	0.528323	0.985677	67	125	0	288
11	108203438	108203678	241	.	0.340249	120.278008	0.948442	0.575636	1.182813	73	150	0	323
11	108204594	108204714	121	.	0.305785	70.280992	0.554195	0.339073	0.670261	43	85	0	121
11	108205646	108205886	241	.	0.381743	122.556017	0.966405	0.551979	1.167042	70	148	0	329
11	108206570	108206690	121	.	0.421488	105.950413	0.835463	0.599292	0.969906	76	123	0	171
11	108213903	108214143	241	.	0.373444	122.240664	0.963919	0.591406	1.174927	75	149	0	333
11	108216432	108216672	241	.	0.327801	105.029046	0.828198	0.512552	1.040875	65	132	0	282
11	108217989	108218109	121	.	0.330579	80.272727	0.632984	0.441583	0.741229	56	94	0	122
11	108224490	108224610	121	.	0.454545	82.545455	0.650905	0.504667	0.717573	64	91	0	138
11	108225510	108225630	121	.	0.338843	68.809917	0.542595	0.260219	0.678146	33	86	0	107
11	108235757	108235997	241	.	0.369295	170.099585	1.341306	0.638719	1.679594	81	213	0	503
11	108236024	108236264	241	.	0.423237	164.020747	1.293372	0.615063	1.537656	78	195	0	466
11	110697245	110697365	121	.	0.495868	84.545455	0.666676	0.512552	0.788542	65	100	0	151
11	118352986	118353106	121	.	0.338843	39.619835	0.312419	0.18925	0.370615	24	47	0	90
11	118369185	118369305	121	.	0.322314	43.272727	0.341224	0.18925	0.449469	24	57	0	76
11	119145410	119145530	121	.	0.347107	39.801653	0.313853	0.252333	0.362729	32	46	0	77
11	119149202	119149442	241	.	0.481328	130.771784	1.03119	0.741229	1.22224	94	155	0	370
11	121779407	121779527	121	.	0.512397	107.107438	0.844587	0.607177	1.017219	77	129	0	187
12	415993	416113	121	.	0.347107	30.528926	0.240733	0.181365	0.268104	23	34	0	55
12	498216	498336	121	.	0.727273	24.768595	0.195311	0.031542	0.268104	4	34	0	55
12	3001188	3001428	241	.	0.365145	89.709544	0.707397	0.512552	0.898938	65	114	0	255
12	11664118	11664238	121	.	0.512397	82.247934	0.648559	0.488896	0.764886	62	97	0	152
12	12006446	12006806	361	.	0.440443	172.3241	1.358848	0.693917	1.616511	88	205	0	639
12	12007286	12007886	601	.	0.417637	157.14975	1.239191	0.607177	1.506115	77	191	0	933
12	12008246	12012086	3841	.	0.421505	173.921114	1.371441	0	1.8925	0	240	0.002083	6150
12	12012446	12013406	961	.	0.471384	161.447451	1.273081	0.630833	1.640167	80	208	0	1470
12	12013526	12015326	1801	.	0.461966	188.378123	1.48544	0.544094	1.931927	69	245	0	3119
12	12015686	12017846	2161	.	0.424341	173.991208	1.371993	0.559865	1.813646	71	230	0	3452
12	12018206	12018566	361	.	0.315789	89.99723	0.709666	0.126167	0.977792	16	124	0	335
12	12018806	12021326	2521	.	0.393891	166.849266	1.315676	0.48101	1.78999	61	227	0	3858
12	12021566	12021806	241	.	0.344398	90.136929	0.710767	0.386385	0.969906	49	123	0	260
12	12022166	12022406	241	.	0.477178	90.900415	0.716788	0.165594	1.088188	21	138	0	250
12	12022881	12024081	1201	.	0.466278	164.801832	1.299531	0.56775	1.640167	72	208	0	1845
12	12024441	12025401	961	.	0.420395	171.792924	1.354659	0.449469	1.782104	57	226	0	1523
12	12025761	12026961	1201	.	0.407993	125.815154	0.992105	0.354844	1.395719	45	177	0	1424
12	12028041	12031881	3841	.	0.435564	164.995053	1.301055	0.18925	1.947698	24	247	0	5810
12	12032001	12033921	1921	.	0.371161	154.603852	1.219116	0.165594	1.853073	21	235	0	2785
12	12034161	12034401	241	.	0.419087	136.568465	1.076899	0.796427	1.206469	101	153	0	376
12	12034641	12036201	1561	.	0.435618	176.663677	1.393067	0.315417	1.853073	40	235	0	2583
12	12036561	12037401	841	.	0.442331	162.411415	1.280682	0.65449	1.545542	83	196	0	1320
12	17903284	17903404	121	.	0.330579	83.785124	0.660681	0.449469	0.804313	57	102	0	153
12	22968318	22968438	121	.	0.421488	100.578512	0.793104	0.551979	0.969906	70	123	0	168
12	25368375	25368495	121	.	0.347107	95.38843	0.752178	0.575636	0.883167	73	112	0	173
12	25378508	25378748	241	.	0.344398	106.165975	0.837163	0.544094	0.985677	69	125	0	294
12	25380137	25380377	241	.	0.394191	140.518672	1.108048	0.709688	1.364177	90	173	0	386
12	25398203	25398323	121	.	0.396694	73.859504	0.582413	0.488896	0.638719	62	81	0	122
12	27330456	27330576	121	.	0.487603	97.38843	0.767948	0.583521	0.875281	74	111	0	169
12	40763913	40764033	121	.	0.404959	76.190083	0.600791	0.410042	0.725458	52	92	0	135
12	46230469	46230829	361	.	0.357341	141.373961	1.114793	0.496781	1.403604	63	178	0	522
12	46516069	46516189	121	.	0.380165	68.272727	0.538359	0.354844	0.65449	45	83	0	111
12	56478757	56479117	361	.	0.542936	154.421053	1.217675	0.764886	1.466688	97	186	0	583
12	56481578	56481698	121	.	0.586777	127.669421	1.006727	0.733344	1.151271	93	146	0	258
12	56481755	56481995	241	.	0.497925	151.568465	1.195181	0.693917	1.419375	88	180	0	436
12	56482323	56482443	121	.	0.479339	150.743802	1.188678	0.914708	1.356292	116	172	0	313
12	56482472	56482712	241	.	0.560166	177.041494	1.396046	0.788542	1.726907	100	219	0	496
12	56490287	56490407	121	.	0.487603	110.859504	0.874174	0.741229	1.001448	94	127	0	191
12	56490521	56490641	121	.	0.46281	103.140496	0.813306	0.559865	0.962021	71	122	0	173
12	56490801	56491041	241	.	0.53112	141.937759	1.119239	0.559865	1.419375	71	180	0	377
12	56491527	56491767	241	.	0.518672	135.518672	1.068621	0.607177	1.301094	77	165	0	368
12	56492262	56492382	121	.	0.471074	86.710744	0.68375	0.362729	0.804313	46	102	0	159
12	56492470	56492710	241	.	0.526971	142.045643	1.120089	0.551979	1.372063	70	174	0	364
12	56493420	56493540	121	.	0.479339	99.380165	0.783654	0.599292	0.914708	76	116	0	167
12	57920202	57920322	121	.	0.553719	97.305785	0.767297	0.559865	0.906823	71	115	0	168
12	57968655	57968775	121	.	0.46281	86.85124	0.684858	0.488896	0.796427	62	101	0	146
12	58009142	58009262	121	.	0.553719	93.413223	0.736602	0.473125	0.891052	60	113	0	151
12	58015434	58015554	121	.	0.710744	85.049587	0.670652	0.473125	0.788542	60	100	0	147
12	58069047	58069167	121	.	0.595041	96.446281	0.760519	0.536208	0.883167	68	112	0	169
12	58117585	58117705	121	.	0.429752	101.421488	0.799751	0.583521	0.906823	74	115	0	180
12	58142294	58142414	121	.	0.495868	89.495868	0.705712	0.46524	0.84374	59	107	0	149
12	58142913	58143153	241	.	0.614108	187.522822	1.478696	0.922594	1.719021	117	218	0	527
12	58143202	58143322	121	.	0.421488	123.181818	0.97134	0.701802	1.072417	89	136	0	220
12	58144433	58144553	121	.	0.471074	82.61157	0.651427	0.520438	0.749115	66	95	0	150
12	58144670	58144910	241	.	0.485477	186.879668	1.473624	1.048761	1.687479	133	214	0	550
12	58144938	58145178	241	.	0.522822	191.360996	1.508961	1.167042	1.663823	148	211	0	566
12	58145271	58145511	241	.	0.556017	127.497925	1.005374	0.512552	1.190698	65	151	0	349
12	58165025	58165145	121	.	0.512397	33.008264	0.260284	0.094625	0.394271	12	50	0	57
12	58176554	58176674	121	.	0.661157	87.429752	0.68942	0.544094	0.812198	69	103	0	154
12	58219113	58219233	121	.	0.454545	111.834711	0.881863	0.693917	1.040875	88	132	0	186
12	58227181	58227301	121	.	0.545455	98.173554	0.77414	0.615063	0.906823	78	115	0	158
12	58239488	58239608	121	.	0.768595	99.157025	0.781895	0.559865	0.906823	71	115	0	177
12	58259504	58259624	121	.	0.413223	72.727273	0.573485	0.449469	0.670261	57	85	0	131
12	58263792	58263912	121	.	0.578512	93.305785	0.735755	0.544094	0.827969	69	105	0	165
12	58289018	58289138	121	.	0.363636	71.016529	0.559995	0.370615	0.701802	47	89	0	123
12	58298101	58298221	121	.	0.46281	81.950413	0.646213	0.520438	0.749115	66	95	0	144
12	58335082	58335202	121	.	0.578512	57.743802	0.455334	0.205021	0.615063	26	78	0	95
12	58361342	58361462	121	.	0.289256	87.743802	0.691897	0.528323	0.772771	67	98	0	152
12	58375529	58375649	121	.	0.31405	103.950413	0.819692	0.646604	0.94625	82	120	0	184
12	58381416	58381536	121	.	0.297521	93.661157	0.738557	0.583521	0.820083	74	104	0	172
12	58386927	58387047	121	.	0.363636	64.454545	0.508251	0.402156	0.575636	51	73	0	123
12	58814908	58815028	121	.	0.380165	77.38843	0.61024	0.410042	0.717573	52	91	0	127
12	65379313	65379433	121	.	0.454545	83.966942	0.662114	0.496781	0.749115	63	95	0	147
12	68974276	68974396	121	.	0.289256	17.53719	0.138288	0.055198	0.197135	7	25	0	34
12	68994191	68994311	121	.	0.31405	78.31405	0.617539	0.425813	0.733344	54	93	0	138
12	69101969	69102089	121	.	0.322314	70.305785	0.55439	0.402156	0.662375	51	84	0	122
12	69136427	69136547	121	.	0.214876	57.380165	0.452467	0.331188	0.544094	42	69	0	97
12	69154070	69154190	121	.	0.280992	70.743802	0.557844	0.346958	0.693917	44	88	0	118
12	69180783	69180903	121	.	0.355372	79.181818	0.624382	0.512552	0.733344	65	93	0	145
12	69198052	69198172	121	.	0.471074	94.247934	0.743184	0.528323	0.867396	67	110	0	157
12	69205261	69205381	121	.	0.289256	33.471074	0.263933	0.08674	0.346958	11	44	0	47
12	69219432	69219552	121	.	0.404959	100.247934	0.790497	0.599292	0.922594	76	117	0	165
12	69250488	69250608	121	.	0.454545	99.190083	0.782155	0.622948	0.930479	79	118	0	176
12	69278309	69278429	121	.	0.347107	92.53719	0.729694	0.504667	0.867396	64	110	0	160
12	69289706	69289826	121	.	0.504132	101.338843	0.799099	0.591406	0.914708	75	116	0	172
12	69340965	69341085	121	.	0.322314	83.041322	0.654816	0.449469	0.749115	57	95	0	137
12	69351375	69351495	121	.	0.297521	55.256198	0.435718	0.283875	0.536208	36	68	0	95
12	69354573	69354693	121	.	0.38843	79.77686	0.629074	0.46524	0.733344	59	93	0	130
12	69367272	69367392	121	.	0.338843	77.421488	0.610501	0.457354	0.693917	58	88	0	125
12	69375145	69375265	121	.	0.380165	91.975207	0.725263	0.520438	0.84374	66	107	0	150
12	69404498	69404618	121	.	0.520661	91.942149	0.725002	0.512552	0.851625	65	108	0	159
12	69421969	69422089	121	.	0.471074	104.157025	0.821322	0.559865	0.938365	71	119	0	174
12	69466881	69467001	121	.	0.355372	91.495868	0.721483	0.544094	0.875281	69	111	0	161
12	77781811	77781931	121	.	0.371901	102.396694	0.807441	0.638719	0.914708	81	116	0	182
12	91237860	91237980	121	.	0.264463	49.694215	0.39186	0.29176	0.457354	37	58	0	80
12	97487766	97487886	121	.	0.239669	36.917355	0.291109	0.173479	0.402156	22	51	0	69
12	104975149	104975269	121	.	0.322314	84.07438	0.662962	0.504667	0.749115	64	95	0	145
12	112888099	112888339	241	.	0.419087	127.892116	1.008483	0.65449	1.198584	83	152	0	344
12	112926784	112927024	241	.	0.481328	132.763485	1.046896	0.701802	1.238011	89	157	0	358
12	117838869	117838989	121	.	0.495868	96.677686	0.762344	0.583521	0.859511	74	109	0	164
12	122974193	122974313	121	.	0.330579	64.033058	0.504927	0.339073	0.638719	43	81	0	109
12	131945069	131945189	121	.	0.46281	99	0.780656	0.575636	0.922594	73	117	0	173
12	133237701	133237821	121	.	0.520661	42.636364	0.336206	0.141938	0.425813	18	54	0	94
12	133250107	133250347	241	.	0.60166	184.282158	1.453142	0.733344	1.884615	93	239	0	529
12	133253126	133253246	121	.	0.495868	86.115702	0.679058	0.504667	0.835854	64	106	0	162
12	133263810	133263930	121	.	0.735537	82.256198	0.648625	0.473125	0.764886	60	97	0	135
13	21004678	21004798	121	.	0.561983	113.471074	0.894767	0.678146	1.03299	86	131	0	193
13	28592545	28592785	241	.	0.435685	139.979253	1.103795	0.701802	1.332636	89	169	0	384
13	28608165	28608405	241	.	0.385892	132.688797	1.046307	0.591406	1.301094	75	165	0	362
13	32683040	32683160	121	.	0.46281	106.165289	0.837158	0.599292	1.025104	76	130	0	183
13	32709529	32709649	121	.	0.322314	77.14876	0.60835	0.473125	0.709688	60	90	0	135
13	32721555	32721675	121	.	0.38843	72.421488	0.571074	0.3785	0.686031	48	87	0	116
13	32737001	32737121	121	.	0.446281	98.636364	0.777789	0.528323	0.962021	67	122	0	164
13	32754650	32754770	121	.	0.38843	91.636364	0.722591	0.504667	0.84374	64	107	0	157
13	32774473	32774593	121	.	0.31405	87.289256	0.688312	0.417927	0.820083	53	104	0	143
13	32777230	32777350	121	.	0.264463	62.198347	0.49046	0.362729	0.615063	46	78	0	112
13	32782239	32782359	121	.	0.504132	100.495868	0.792452	0.607177	0.898938	77	114	0	168
13	32786554	32786674	121	.	0.305785	70.140496	0.553087	0.3785	0.662375	48	84	0	119
13	32792078	32792198	121	.	0.330579	76.371901	0.602224	0.425813	0.725458	54	92	0	128
13	32824407	32824527	121	.	0.38843	90.909091	0.716856	0.551979	0.804313	70	102	0	147
13	32833818	32833938	121	.	0.289256	89.586777	0.706429	0.457354	0.827969	58	105	0	151
13	32882208	32882328	121	.	0.297521	67.115702	0.529235	0.331188	0.646604	42	82	0	108
13	32884711	32884831	121	.	0.495868	94.842975	0.747876	0.520438	0.875281	66	111	0	169
13	32890571	32890691	121	.	0.330579	83.446281	0.658009	0.433698	0.804313	55	102	0	133
13	32893158	32893518	361	.	0.34903	117.188366	0.924079	0.559865	1.127615	71	143	0	454
13	32893731	32893851	121	.	0.305785	84.595041	0.667067	0.441583	0.804313	56	102	0	138
13	32899207	32899327	121	.	0.363636	76.669421	0.60457	0.457354	0.709688	58	90	0	128
13	32900203	32900323	121	.	0.289256	125.206612	0.987306	0.646604	1.111844	82	141	0	235
13	32900339	32900459	121	.	0.305785	97.206612	0.766515	0.496781	1.017219	63	129	0	188
13	32900633	32900753	121	.	0.454545	71.85124	0.566577	0.433698	0.65449	55	83	0	123
13	32903545	32903665	121	.	0.272727	82.090909	0.647321	0.394271	0.804313	50	102	0	128
13	32905052	32905172	121	.	0.355372	69.578512	0.548656	0.307531	0.693917	39	88	0	113
13	32906400	32907600	1201	.	0.347211	137.939217	1.087708	0.268104	1.443031	34	183	0	1529
13	32910372	32915412	5041	.	0.334656	141.691331	1.117295	0.575636	1.60074	73	203	0	6475
13	32918683	32918803	121	.	0.289256	69.553719	0.54846	0.3785	0.638719	48	81	0	114
13	32920938	32921058	121	.	0.305785	72.900826	0.574853	0.433698	0.693917	55	88	0	124
13	32928996	32929476	481	.	0.336798	120.114345	0.947152	0.583521	1.151271	74	146	0	590
13	32930535	32930775	241	.	0.40249	132.294606	1.043198	0.583521	1.277438	74	162	0	347
13	32931853	32932093	241	.	0.352697	121.315353	0.956622	0.607177	1.127615	77	143	0	333
13	32936625	32936865	241	.	0.360996	142.510373	1.123754	0.638719	1.364177	81	173	0	373
13	32937313	32937673	361	.	0.404432	92.282548	0.727686	0.307531	0.94625	39	120	0	329
13	32944497	32944737	241	.	0.356846	56.082988	0.442238	0.260219	0.551979	33	70	0	140
13	32945045	32945285	241	.	0.33195	86.107884	0.678997	0.323302	0.820083	41	104	0	215
13	32950747	32950987	241	.	0.373444	107.522822	0.847862	0.425813	1.056646	54	134	0	278
13	32953328	32953758	431	.	0.320186	101.174014	0.797799	0.536208	0.922594	68	117	0	462
13	32953849	32954089	241	.	0.327801	95.941909	0.756542	0.607177	1.088188	77	138	0	315
13	32954093	32954333	241	.	0.323651	138.854772	1.094928	0.528323	1.332636	67	169	0	392
13	32968768	32969128	361	.	0.354571	87.764543	0.69206	0.252333	0.867396	32	110	0	306
13	32970988	32971228	241	.	0.369295	96.580913	0.761581	0.46524	0.962021	59	122	0	260
13	32972243	32972963	721	.	0.37448	134.582524	1.061239	0.520438	1.443031	66	183	0	914
13	32994333	32994453	121	.	0.454545	84.92562	0.669674	0.46524	0.812198	59	103	0	140
13	33046224	33046344	121	.	0.396694	41.247934	0.325257	0.173479	0.433698	22	55	0	72
13	33093095	33093215	121	.	0.280992	59.049587	0.465631	0.283875	0.583521	36	74	0	94
13	33131282	33131402	121	.	0.280992	39.652893	0.31268	0.18925	0.410042	24	52	0	71
13	41032399	41032519	121	.	0.595041	49.702479	0.391925	0.212906	0.512552	27	65	0	83
13	41239668	41240388	721	.	0.746186	134.299584	1.059008	0.599292	1.364177	76	173	0	968
13	46407977	46408097	121	.	0.520661	76.057851	0.599748	0.315417	0.741229	40	94	0	123
13	48877997	48878237	241	.	0.759336	115.966805	0.914447	0.473125	1.151271	60	146	0	313
13	48881359	48881599	241	.	0.302905	88.568465	0.698399	0.3785	0.883167	48	112	0	234
13	48916733	48916853	121	.	0.371901	56.545455	0.445885	0.315417	0.512552	40	65	0	98
13	48919216	48919336	121	.	0.322314	37.892562	0.298799	0.212906	0.3785	27	48	0	67
