# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01
#
# total peaks = 39675
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 202
# genome size = 2000000000
# Total tags = 16333084.5
# Total tags in peaks = 4735920.5
# Approximate IP efficiency = 29.00%
# tags per bp = 0.007487
# expected tags per peak = 7.487
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 7.749239e-04
# FDR tag threshold = 18.0
# number of putative peaks = 53169
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 13493
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_A01/A01.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr20-1005	chr20	15317462	15318462	+	18.4	0.000	30.000000	9.00	7.32e-19	0.99
chr20-1069	chr20	36235988	36236988	+	18.4	0.000	27.500000	8.71	1.76e-18	1.08
chr21-431	chr21	29256182	29257182	+	18.4	0.000	30.500000	9.00	7.32e-19	0.99
chr21-425	chr21	42163870	42164870	+	18.4	0.000	31.500000	5.87	4.90e-14	0.99
chr21-457	chr21	42923444	42924444	+	18.4	0.000	29.000000	7.01	5.24e-16	1.02
chr22-784	chr22	24805775	24806775	+	18.4	0.000	31.500000	4.35	6.87e-11	0.99
chr22-827	chr22	43033540	43034540	+	18.4	0.000	29.500000	4.39	5.69e-11	1.02
chrX-1020	chrX	5775647	5776647	+	18.4	0.000	26.500000	9.31	2.95e-19	1.14
chrX-931	chrX	7132433	7133433	+	18.4	0.000	29.500000	6.43	4.90e-15	1.06
chrX-954	chrX	15686746	15687746	+	18.4	0.000	29.000000	9.64	1.14e-19	1.04
chrX-896	chrX	18961260	18962260	+	18.4	0.000	31.000000	4.03	4.13e-10	0.99
chrX-921	chrX	21925618	21926618	+	18.4	0.000	30.000000	6.92	7.31e-16	1.02
chrX-886	chrX	30909789	30910789	+	18.4	0.000	31.500000	5.40	3.90e-13	1.00
chrX-899	chrX	44915148	44916148	+	18.4	0.000	31.000000	5.40	3.90e-13	0.99
chrX-888	chrX	49053384	49054384	+	18.4	0.000	31.500000	5.51	2.36e-13	1.00
chrX-893	chrX	120302077	120303077	+	18.4	0.000	31.500000	4.15	2.06e-10	0.99
chrX-878	chrX	148415982	148416982	+	18.4	0.000	32.000000	6.92	7.31e-16	1.00
chrX-948	chrX	155057129	155058129	+	18.4	0.000	29.500000	5.74	8.39e-14	1.02
chr1-3416	chr1	15089202	15090202	+	18.1	0.000	30.000000	5.26	2.68e-12	0.99
chr1-3453	chr1	17501947	17502947	+	18.1	0.000	29.500000	5.26	2.68e-12	1.06
chr1-3379	chr1	31100336	31101336	+	18.1	0.000	30.500000	4.54	8.13e-11	0.99
chr1-3419	chr1	32520178	32521178	+	18.1	0.000	30.000000	5.06	6.68e-12	1.02
chr1-3465	chr1	51569114	51570114	+	18.1	0.000	29.500000	6.81	5.09e-15	0.99
chr1-3384	chr1	52842520	52843520	+	18.1	0.000	30.500000	7.70	2.35e-16	0.97
chr1-3350	chr1	61669837	61670837	+	18.1	0.000	31.000000	6.48	1.75e-14	0.97
chr1-3280	chr1	66012190	66013190	+	18.1	0.000	32.000000	11.30	1.11e-20	0.97
chr1-3391	chr1	89799019	89800019	+	18.1	0.000	30.500000	8.17	5.15e-17	0.99
chr1-3313	chr1	94926659	94927659	+	18.1	0.000	31.500000	8.56	1.54e-17	0.97
chr1-3508	chr1	103509057	103510057	+	18.1	0.000	29.000000	10.41	9.61e-20	1.00
chr1-3669	chr1	108888987	108889987	+	18.1	0.000	27.500000	6.56	1.30e-14	1.04
chr1-3510	chr1	116417970	116418970	+	18.1	0.000	29.000000	7.27	9.74e-16	1.02
chr1-3433	chr1	157073875	157074875	+	18.1	0.000	30.000000	4.78	2.43e-11	1.00
chr1-3473	chr1	159291549	159292549	+	18.1	0.000	29.500000	7.27	9.74e-16	1.00
chr1-3434	chr1	161367415	161368415	+	18.1	0.000	30.000000	5.97	1.30e-13	1.00
chr1-3683	chr1	167910967	167911967	+	18.1	0.000	27.500000	9.00	4.28e-18	1.08
chr1-3402	chr1	172662510	172663510	+	18.1	0.000	30.500000	5.97	1.30e-13	0.99
chr1-3438	chr1	173149611	173150611	+	18.1	0.000	30.000000	8.85	6.61e-18	0.99
chr1-3476	chr1	180912352	180913352	+	18.1	0.000	29.500000	4.74	2.99e-11	1.00
chr1-3441	chr1	205831947	205832947	+	18.1	0.000	30.000000	4.83	1.97e-11	0.97
chr1-3481	chr1	211698239	211699239	+	18.1	0.000	29.500000	6.81	5.09e-15	1.02
chr1-3482	chr1	220330011	220331011	+	18.1	0.000	29.500000	5.84	2.22e-13	1.00
chr1-3536	chr1	228799571	228800571	+	18.1	0.000	29.000000	7.81	1.62e-16	1.00
chr1-3333	chr1	231990088	231991088	+	18.1	0.000	31.500000	7.08	1.92e-15	0.97
chr1-3639	chr1	233242560	233243560	+	18.1	0.000	28.000000	5.01	8.34e-12	1.06
chr2-2703	chr2	37934458	37935458	+	18.1	0.000	30.500000	8.17	5.15e-17	1.02
chr2-3048	chr2	45578230	45579230	+	18.1	0.000	26.000000	4.54	8.13e-11	1.19
chr2-2806	chr2	64504580	64505580	+	18.1	0.000	29.000000	10.62	5.71e-20	0.99
chr2-2775	chr2	69272090	69273090	+	18.1	0.000	29.500000	9.32	1.75e-18	1.02
chr2-2781	chr2	100042099	100043099	+	18.1	0.000	29.500000	4.78	2.43e-11	0.99
chr2-2818	chr2	112869133	112870133	+	18.1	0.000	29.000000	4.78	2.43e-11	1.00
chr2-2688	chr2	134218964	134219964	+	18.1	0.000	31.000000	4.39	1.74e-10	1.00
chr2-2853	chr2	134294275	134295275	+	18.1	0.000	28.500000	7.38	6.88e-16	1.02
chr2-2663	chr2	152410674	152411674	+	18.1	0.000	31.500000	4.28	3.02e-10	0.99
chr2-2691	chr2	159854957	159855957	+	18.1	0.000	31.000000	5.65	4.85e-13	0.97
chr2-2666	chr2	161975317	161976317	+	18.1	0.000	31.500000	9.00	4.28e-18	1.00
chr2-2721	chr2	163348403	163349403	+	18.1	0.000	30.500000	10.02	2.63e-19	0.97
chr2-2766	chr2	203597922	203598922	+	18.1	0.000	30.000000	6.25	4.23e-14	0.97
chr2-2790	chr2	205543455	205544455	+	18.1	0.000	29.500000	4.18	5.15e-10	0.99
chr2-2724	chr2	207847721	207848721	+	18.1	0.000	30.500000	8.85	6.61e-18	0.97
chr2-2866	chr2	237715209	237716209	+	18.1	0.000	28.500000	5.26	2.68e-12	1.00
chr3-2056	chr3	4601737	4602737	+	18.1	0.000	33.000000	5.06	6.68e-12	0.97
chr3-2197	chr3	23888581	23889581	+	18.1	0.000	30.000000	6.17	5.64e-14	0.99
chr3-2218	chr3	23987012	23988012	+	18.1	0.000	29.500000	4.28	3.02e-10	0.97
chr3-2243	chr3	24483467	24484467	+	18.1	0.000	29.000000	6.17	5.64e-14	1.00
chr3-2154	chr3	24521227	24522227	+	18.1	0.000	31.000000	4.54	8.13e-11	0.97
chr3-2219	chr3	31212389	31213389	+	18.1	0.000	29.500000	5.97	1.30e-13	0.99
chr3-2114	chr3	37135486	37136486	+	18.1	0.000	32.000000	5.97	1.30e-13	0.97
chr3-2202	chr3	69339589	69340589	+	18.1	0.000	30.000000	7.38	6.88e-16	0.99
chr3-2204	chr3	71753692	71754692	+	18.1	0.000	30.000000	5.47	1.03e-12	0.97
chr3-2094	chr3	71874923	71875923	+	18.1	0.000	32.500000	6.48	1.75e-14	0.99
chr3-2205	chr3	81485141	81486141	+	18.1	0.000	30.000000	8.30	3.47e-17	0.97
chr3-2263	chr3	143036036	143037036	+	18.1	0.000	29.000000	6.99	2.67e-15	1.04
chr3-2232	chr3	151935075	151936075	+	18.1	0.000	29.500000	6.56	1.30e-14	1.04
chr3-2294	chr3	157238928	157239928	+	18.1	0.000	28.500000	10.84	3.35e-20	1.08
chr3-2213	chr3	186991794	186992794	+	18.1	0.000	30.000000	4.83	1.97e-11	0.97
chr3-2328	chr3	196232117	196233117	+	18.1	0.000	28.000000	4.28	3.02e-10	1.04
chr4-1373	chr4	5553467	5554467	+	18.1	0.000	29.000000	7.48	4.84e-16	1.00
chr4-1415	chr4	13498124	13499124	+	18.1	0.000	28.000000	7.27	9.74e-16	1.04
chr4-1394	chr4	49149315	49150315	+	18.1	0.000	28.500000	4.05	1.02e-09	1.04
chr4-1334	chr4	76218903	76219903	+	18.1	0.000	30.500000	4.35	2.10e-10	0.97
chr4-1362	chr4	85659206	85660206	+	18.1	0.000	29.500000	5.65	4.85e-13	1.02
chr4-1378	chr4	88251739	88252739	+	18.1	0.000	29.000000	5.01	8.34e-12	1.04
chr4-1346	chr4	123488667	123489667	+	18.1	0.000	30.000000	16.09	8.29e-25	1.00
chr4-1348	chr4	145785155	145786155	+	18.1	0.000	30.000000	6.40	2.36e-14	0.97
chr4-1364	chr4	153608699	153609699	+	18.1	0.000	29.500000	5.59	6.25e-13	0.99
chr4-1445	chr4	163544153	163545153	+	18.1	0.000	27.500000	7.08	1.92e-15	1.04
chr4-1366	chr4	168451061	168452061	+	18.1	0.000	29.500000	13.62	7.64e-23	0.99
chr4-1299	chr4	168741470	168742470	+	18.1	0.000	31.500000	5.16	4.25e-12	0.97
chr4-1383	chr4	184168108	184169108	+	18.1	0.000	29.000000	4.70	3.67e-11	1.00
chr5-1730	chr5	18158884	18159884	+	18.1	0.000	29.500000	8.70	1.01e-17	0.99
chr5-1698	chr5	39502674	39503674	+	18.1	0.000	30.500000	8.56	1.54e-17	0.99
chr5-1716	chr5	54727914	54728914	+	18.1	0.000	30.000000	10.62	5.71e-20	0.97
chr5-1790	chr5	96330683	96331683	+	18.1	0.000	28.500000	6.32	3.17e-14	1.04
chr5-1763	chr5	99004668	99005668	+	18.1	0.000	29.000000	11.30	1.11e-20	1.00
chr5-1841	chr5	112189129	112190129	+	18.1	0.000	27.500000	6.72	6.98e-15	1.04
chr5-1725	chr5	138241591	138242591	+	18.1	0.000	30.000000	5.31	2.12e-12	0.97
chr6-2062	chr6	6320046	6321046	+	18.1	0.000	30.500000	4.21	4.32e-10	0.99
chr6-2132	chr6	20415901	20416901	+	18.1	0.000	29.000000	6.64	9.53e-15	1.02
chr6-2117	chr6	25332402	25333402	+	18.1	0.000	29.500000	7.93	1.12e-16	0.97
chr6-2303	chr6	29552354	29553354	+	18.1	0.000	26.000000	5.42	1.31e-12	1.17
chr6-2165	chr6	29708532	29709532	+	18.1	0.000	28.500000	4.62	5.48e-11	1.00
chr6-2230	chr6	31929043	31930043	+	18.1	0.000	27.500000	5.06	6.68e-12	1.04
chr6-2096	chr6	37130330	37131330	+	18.1	0.000	30.000000	6.25	4.23e-14	0.97
chr6-2069	chr6	39329984	39330984	+	18.1	0.000	30.500000	5.97	1.30e-13	0.99
chr6-2120	chr6	41871651	41872651	+	18.1	0.000	29.500000	10.02	2.63e-19	1.00
chr6-2070	chr6	43966470	43967470	+	18.1	0.000	30.500000	4.35	2.10e-10	0.97
chr6-2140	chr6	44341995	44342995	+	18.1	0.000	29.000000	4.54	8.13e-11	0.99
chr6-2099	chr6	52976219	52977219	+	18.1	0.000	30.000000	8.56	1.54e-17	0.97
chr6-2073	chr6	73732825	73733825	+	18.1	0.000	30.500000	7.27	9.74e-16	0.97
chr6-2026	chr6	135880065	135881065	+	18.1	0.000	31.500000	8.43	2.32e-17	0.97
chr6-2108	chr6	138499023	138500023	+	18.1	0.000	30.000000	7.27	9.74e-16	0.99
chr6-2060	chr6	166487768	166488768	+	18.1	0.000	31.000000	5.42	1.31e-12	0.97
chr7-1769	chr7	16754237	16755237	+	18.1	0.000	29.000000	4.96	1.04e-11	0.99
chr7-1730	chr7	38317564	38318564	+	18.1	0.000	30.000000	4.58	6.68e-11	0.99
chr7-1732	chr7	50329567	50330567	+	18.1	0.000	30.000000	5.16	4.25e-12	0.97
chr7-1751	chr7	72053039	72054039	+	18.1	0.000	29.500000	6.90	3.69e-15	0.99
chr7-1715	chr7	128209401	128210401	+	18.1	0.000	30.500000	4.21	4.32e-10	0.99
chr7-1759	chr7	131513063	131514063	+	18.1	0.000	29.500000	4.66	4.49e-11	0.99
chr7-1652	chr7	138294655	138295655	+	18.1	0.000	32.000000	10.02	2.63e-19	0.97
chr7-1830	chr7	142433867	142434867	+	18.1	0.000	28.000000	4.18	5.15e-10	1.10
chr7-1743	chr7	148597938	148598938	+	18.1	0.000	30.000000	9.00	4.28e-18	0.97
chr8-1424	chr8	18728638	18729638	+	18.1	0.000	29.500000	5.47	1.03e-12	0.97
chr8-1407	chr8	19767060	19768060	+	18.1	0.000	30.000000	11.30	1.11e-20	0.97
chr8-1448	chr8	42216793	42217793	+	18.1	0.000	29.000000	4.08	8.64e-10	1.00
chr8-1399	chr8	96312514	96313514	+	18.1	0.000	30.500000	6.17	5.64e-14	0.99
chr8-1415	chr8	100359049	100360049	+	18.1	0.000	30.000000	7.38	6.88e-16	0.97
chr8-1380	chr8	104417490	104418490	+	18.1	0.000	31.000000	6.25	4.23e-14	1.02
chr8-1436	chr8	125362390	125363390	+	18.1	0.000	29.500000	9.32	1.75e-18	0.99
chr8-1389	chr8	130334561	130335561	+	18.1	0.000	31.000000	4.66	4.49e-11	0.97
chr9-1499	chr9	5466188	5467188	+	18.1	0.000	29.000000	5.21	3.38e-12	1.00
chr9-1447	chr9	19464341	19465341	+	18.1	0.000	30.500000	5.01	8.34e-12	0.99
chr9-1518	chr9	27539482	27540482	+	18.1	0.000	28.500000	12.35	1.05e-21	1.06
chr9-1655	chr9	61853634	61854634	+	18.1	0.000	25.500000	59.00	1.28e-40	1.14
chr9-1525	chr9	107594694	107595694	+	18.1	0.000	28.500000	4.66	4.49e-11	1.02
chr9-1385	chr9	114936914	114937914	+	18.1	0.000	32.500000	6.40	2.36e-14	0.97
chr9-1554	chr9	129783350	129784350	+	18.1	0.000	28.000000	4.25	3.62e-10	1.04
chr10-1647	chr10	5094273	5095273	+	18.1	0.000	30.000000	7.27	9.74e-16	0.99
chr10-1685	chr10	17013061	17014061	+	18.1	0.000	29.000000	4.96	1.04e-11	1.04
chr10-1768	chr10	30726605	30727605	+	18.1	0.000	27.000000	4.78	2.43e-11	1.08
chr10-1601	chr10	43286921	43287921	+	18.1	0.000	31.500000	4.83	1.97e-11	1.02
chr10-1582	chr10	49272115	49273115	+	18.1	0.000	32.000000	5.06	6.68e-12	1.00
chr10-1653	chr10	76036014	76037014	+	18.1	0.000	30.000000	4.92	1.29e-11	0.97
chr10-1694	chr10	79542520	79543520	+	18.1	0.000	29.000000	6.64	9.53e-15	1.02
chr10-1611	chr10	124125598	124126598	+	18.1	0.000	31.500000	4.62	5.48e-11	0.97
chr10-1661	chr10	133400680	133401680	+	18.1	0.000	30.000000	6.64	9.53e-15	0.97
chr11-1903	chr11	3015660	3016660	+	18.1	0.000	29.500000	5.59	6.25e-13	1.00
chr11-1925	chr11	17163506	17164506	+	18.1	0.000	29.000000	7.93	1.12e-16	1.00
chr11-1930	chr11	60310312	60311312	+	18.1	0.000	29.000000	9.32	1.75e-18	1.04
chr11-1891	chr11	65225250	65226250	+	18.1	0.000	30.000000	4.25	3.62e-10	1.00
chr11-1915	chr11	68090470	68091470	+	18.1	0.000	29.500000	15.17	4.10e-24	0.99
chr11-1943	chr11	111796646	111797646	+	18.1	0.000	29.000000	8.05	7.61e-17	0.99
chr11-1900	chr11	128194788	128195788	+	18.1	0.000	30.000000	6.90	3.69e-15	1.00
chr11-1921	chr11	134275847	134276847	+	18.1	0.000	29.500000	5.06	6.68e-12	1.00
chr12-1818	chr12	1107970	1108970	+	18.1	0.000	32.000000	6.99	2.67e-15	0.97
chr12-1941	chr12	4556613	4557613	+	18.1	0.000	29.000000	4.66	4.49e-11	0.99
chr12-1881	chr12	46535986	46536986	+	18.1	0.000	30.500000	11.80	3.51e-21	0.97
chr12-1923	chr12	49644179	49645179	+	18.1	0.000	29.500000	4.66	4.49e-11	0.97
chr12-1846	chr12	57175343	57176343	+	18.1	0.000	31.500000	4.21	4.32e-10	0.97
chr12-1908	chr12	63668219	63669219	+	18.1	0.000	30.000000	9.32	1.75e-18	0.99
chr12-1976	chr12	66280154	66281154	+	18.1	0.000	28.500000	6.25	4.23e-14	1.06
chr12-1928	chr12	94231245	94232245	+	18.1	0.000	29.500000	6.90	3.69e-15	1.02
chr12-2028	chr12	95534103	95535103	+	18.1	0.000	27.500000	7.18	1.37e-15	1.04
chr12-1830	chr12	101859491	101860491	+	18.1	0.000	32.000000	4.05	1.02e-09	0.97
chr12-1933	chr12	120720251	120721251	+	18.1	0.000	29.500000	4.02	1.21e-09	0.99
chr13-712	chr13	33918214	33919214	+	18.1	0.000	30.500000	7.81	1.62e-16	1.02
chr13-713	chr13	34257745	34258745	+	18.1	0.000	30.500000	6.10	7.47e-14	0.97
chr13-727	chr13	49550845	49551845	+	18.1	0.000	30.000000	13.62	7.64e-23	0.97
chr13-728	chr13	50450847	50451847	+	18.1	0.000	30.000000	7.27	9.74e-16	0.99
chr13-739	chr13	51003948	51004948	+	18.1	0.000	29.500000	5.65	4.85e-13	0.97
chr13-740	chr13	109421912	109422912	+	18.1	0.000	29.500000	5.59	6.25e-13	0.99
chr14-1176	chr14	20935241	20936241	+	18.1	0.000	29.000000	6.25	4.23e-14	1.02
chr14-1143	chr14	22783472	22784472	+	18.1	0.000	30.500000	5.16	4.25e-12	0.97
chr14-1179	chr14	34671343	34672343	+	18.1	0.000	29.000000	8.43	2.32e-17	1.00
chr14-1168	chr14	60723089	60724089	+	18.1	0.000	29.500000	7.93	1.12e-16	0.99
chr14-1171	chr14	69052011	69053011	+	18.1	0.000	29.500000	6.10	7.47e-14	0.99
chr14-1164	chr14	101737517	101738517	+	18.1	0.000	30.000000	6.10	7.47e-14	1.00
chr15-1136	chr15	50095679	50096679	+	18.1	0.000	31.000000	7.93	1.12e-16	0.99
chr15-1221	chr15	52227097	52228097	+	18.1	0.000	27.500000	7.08	1.92e-15	1.04
chr15-1076	chr15	70558678	70559678	+	18.1	0.000	33.500000	4.87	1.60e-11	0.97
chr15-1217	chr15	101175121	101176121	+	18.1	0.000	28.000000	6.10	7.47e-14	1.02
chr16-1382	chr16	31333411	31334411	+	18.1	0.000	30.500000	4.54	8.13e-11	0.99
chr16-1410	chr16	56667521	56668521	+	18.1	0.000	29.500000	4.21	4.32e-10	1.00
chr16-1411	chr16	65739177	65740177	+	18.1	0.000	29.500000	4.70	3.67e-11	0.99
chr16-1412	chr16	67857603	67858603	+	18.1	0.000	29.500000	5.84	2.22e-13	0.99
chr16-1371	chr16	71918827	71919827	+	18.1	0.000	31.000000	8.43	2.32e-17	1.00
chr16-1420	chr16	89827996	89828996	+	18.1	0.000	29.500000	4.87	1.60e-11	1.08
chr17-1951	chr17	1259150	1260150	+	18.1	0.000	29.500000	6.10	7.47e-14	1.00
chr17-1954	chr17	19533541	19534541	+	18.1	0.000	29.500000	4.54	8.13e-11	1.02
chr17-1915	chr17	34423555	34424555	+	18.1	0.000	30.500000	4.39	1.74e-10	0.99
chr17-1932	chr17	37397162	37398162	+	18.1	0.000	30.000000	8.05	7.61e-17	1.06
chr17-1934	chr17	40372883	40373883	+	18.1	0.000	30.000000	5.31	2.12e-12	0.99
chr17-1899	chr17	50178021	50179021	+	18.1	0.000	31.000000	4.28	3.02e-10	0.97
chr17-1939	chr17	50841496	50842496	+	18.1	0.000	30.000000	4.62	5.48e-11	0.97
chr17-1963	chr17	57782972	57783972	+	18.1	0.000	29.500000	6.25	4.23e-14	0.99
chr17-1940	chr17	60186723	60187723	+	18.1	0.000	30.000000	4.83	1.97e-11	1.00
chr17-2009	chr17	64362529	64363529	+	18.1	0.000	28.500000	11.06	1.94e-20	1.04
chr17-1903	chr17	73060816	73061816	+	18.1	0.000	31.000000	4.92	1.29e-11	0.97
chr17-1948	chr17	81008976	81009976	+	18.1	0.000	30.000000	6.03	9.86e-14	0.97
chr18-636	chr18	44798138	44799138	+	18.1	0.000	30.000000	5.84	2.22e-13	0.99
chr18-597	chr18	48901868	48902868	+	18.1	0.000	32.500000	5.26	2.68e-12	0.97
chr18-645	chr18	56541764	56542764	+	18.1	0.000	29.500000	5.47	1.03e-12	0.99
chr18-631	chr18	75247243	75248243	+	18.1	0.000	30.500000	4.25	3.62e-10	0.99
chr19-1790	chr19	850316	851316	+	18.1	0.000	30.000000	4.87	1.60e-11	0.97
chr19-1751	chr19	1162981	1163981	+	18.1	0.000	31.000000	4.66	4.49e-11	0.97
chr19-1791	chr19	2961800	2962800	+	18.1	0.000	30.000000	7.93	1.12e-16	0.97
chr19-1757	chr19	8615534	8616534	+	18.1	0.000	31.000000	7.27	9.74e-16	0.97
chr19-1834	chr19	10258826	10259826	+	18.1	0.000	29.000000	4.70	3.67e-11	1.02
chr19-1776	chr19	20660961	20661961	+	18.1	0.000	30.500000	10.21	1.60e-19	0.97
chr19-1778	chr19	35167002	35168002	+	18.1	0.000	30.500000	6.10	7.47e-14	0.97
chr19-1781	chr19	41753258	41754258	+	18.1	0.000	30.500000	5.06	6.68e-12	1.02
chr19-1730	chr19	44071697	44072697	+	18.1	0.000	32.000000	8.56	1.54e-17	0.99
chr19-1824	chr19	44926640	44927640	+	18.1	0.000	29.500000	4.15	6.13e-10	0.99
chr19-1810	chr19	51148196	51149196	+	18.1	0.000	30.000000	4.74	2.99e-11	0.97
chr20-1078	chr20	5009742	5010742	+	18.1	0.000	27.000000	6.25	4.23e-14	1.08
chr20-1019	chr20	5191878	5192878	+	18.1	0.000	29.500000	8.56	1.54e-17	1.02
chr20-1001	chr20	5737087	5738087	+	18.1	0.000	30.000000	9.32	1.75e-18	0.97
chr20-993	chr20	21089755	21090755	+	18.1	0.000	30.500000	8.43	2.32e-17	0.97
chr20-1031	chr20	31587539	31588539	+	18.1	0.000	29.000000	5.47	1.03e-12	1.00
chr20-1032	chr20	32091409	32092409	+	18.1	0.000	29.000000	4.32	2.52e-10	1.00
chr20-1034	chr20	36701644	36702644	+	18.1	0.000	29.000000	7.81	1.62e-16	1.00
chr20-1014	chr20	64285569	64286569	+	18.1	0.000	30.000000	8.70	1.01e-17	0.97
chr21-469	chr21	34994374	34995374	+	18.1	0.000	27.500000	4.15	6.13e-10	1.06
chr21-460	chr21	38466939	38467939	+	18.1	0.000	28.500000	6.40	2.36e-14	1.02
chr21-440	chr21	41878778	41879778	+	18.1	0.000	30.000000	5.06	6.68e-12	0.99
chr21-454	chr21	43916619	43917619	+	18.1	0.000	29.500000	9.00	4.28e-18	0.99
chr22-819	chr22	19766579	19767579	+	18.1	0.000	29.500000	5.59	6.25e-13	0.97
chr22-822	chr22	25627067	25628067	+	18.1	0.000	29.500000	6.10	7.47e-14	1.02
chr22-775	chr22	37369944	37370944	+	18.1	0.000	32.500000	4.12	7.29e-10	0.97
chr22-776	chr22	37895995	37896995	+	18.1	0.000	32.500000	4.66	4.49e-11	0.97
chr22-862	chr22	38524100	38525100	+	18.1	0.000	27.500000	12.35	1.05e-21	1.04
chr22-843	chr22	40243633	40244633	+	18.1	0.000	28.500000	5.97	1.30e-13	1.02
chr22-806	chr22	43110345	43111345	+	18.1	0.000	30.500000	6.81	5.09e-15	0.97
chr22-829	chr22	46816032	46817032	+	18.1	0.000	29.500000	8.56	1.54e-17	1.02
chrUn_GL000216v2-4	chrUn_GL000216v2	173557	174557	+	18.1	0.000	29.000000	4.05	1.02e-09	1.02
chrUn_KI270744v1-4	chrUn_KI270744v1	142019	143019	+	18.1	0.000	27.500000	27.95	1.96e-31	1.08
chrX-968	chrX	19770094	19771094	+	18.1	0.000	28.500000	6.99	2.67e-15	1.02
chrX-938	chrX	40793706	40794706	+	18.1	0.000	29.500000	7.27	9.74e-16	0.99
chrX-959	chrX	45445666	45446666	+	18.1	0.000	29.000000	6.03	9.86e-14	1.02
chrX-922	chrX	49958782	49959782	+	18.1	0.000	30.000000	8.30	3.47e-17	1.00
chrX-972	chrX	69164965	69165965	+	18.1	0.000	28.500000	5.59	6.25e-13	1.00
chrX-941	chrX	74370097	74371097	+	18.1	0.000	29.500000	5.97	1.30e-13	1.04
chrX-927	chrX	103730062	103731062	+	18.1	0.000	30.000000	4.78	2.43e-11	0.99
chrX-916	chrX	110041865	110042865	+	18.1	0.000	30.500000	5.42	1.31e-12	0.97
chrX-905	chrX	129996577	129997577	+	18.1	0.000	31.000000	5.21	3.38e-12	0.99
chrX-908	chrX	148647465	148648465	+	18.1	0.000	31.000000	6.03	9.86e-14	0.97
chr1-3489	chr1	5975098	5976098	+	17.8	0.000	29.000000	4.02	8.64e-10	1.00
chr1-3503	chr1	46532679	46533679	+	17.8	0.000	29.000000	4.05	7.29e-10	0.99
chr1-3463	chr1	50458305	50459305	+	17.8	0.000	29.500000	6.07	5.64e-14	0.99
chr1-3505	chr1	62209772	62210772	+	17.8	0.000	29.000000	7.15	9.74e-16	1.00
chr1-3666	chr1	73516096	73517096	+	17.8	0.000	27.500000	8.85	4.28e-18	1.04
chr1-3388	chr1	77888288	77889288	+	17.8	0.000	30.500000	5.80	1.70e-13	0.99
chr1-3311	chr1	89465696	89466696	+	17.8	0.000	31.500000	6.37	1.75e-14	0.99
chr1-3468	chr1	93447831	93448831	+	17.8	0.000	29.500000	4.58	4.49e-11	1.00
chr1-3565	chr1	108063404	108064404	+	17.8	0.000	28.500000	8.16	3.47e-17	1.02
chr1-3511	chr1	116562214	116563214	+	17.8	0.000	29.000000	4.92	8.34e-12	1.04
chr1-3626	chr1	120354482	120355482	+	17.8	0.000	28.000000	14.50	8.80e-24	1.02
chr1-3627	chr1	145156609	145157609	+	17.8	0.000	28.000000	26.10	8.21e-31	1.02
chr1-3512	chr1	148280203	148281203	+	17.8	0.000	29.000000	11.60	3.51e-21	1.04
chr1-3430	chr1	151593556	151594556	+	17.8	0.000	30.000000	9.32	1.11e-18	1.00
chr1-3575	chr1	154198835	154199835	+	17.8	0.000	28.500000	4.50	6.68e-11	1.00
chr1-3515	chr1	155126842	155127842	+	17.8	0.000	29.000000	4.46	8.13e-11	1.00
chr1-3519	chr1	160046409	160047409	+	17.8	0.000	29.000000	4.66	2.99e-11	0.99
chr1-3475	chr1	160981713	160982713	+	17.8	0.000	29.500000	5.80	1.70e-13	1.00
chr1-3582	chr1	167542009	167543009	+	17.8	0.000	28.500000	5.12	3.38e-12	1.02
chr1-3521	chr1	169545961	169546961	+	17.8	0.000	29.000000	9.16	1.75e-18	1.02
chr1-3437	chr1	172625114	172626114	+	17.8	0.000	30.000000	5.67	2.89e-13	0.99
chr1-3478	chr1	185062623	185063623	+	17.8	0.000	29.500000	6.07	5.64e-14	0.99
chr1-3586	chr1	185693727	185694727	+	17.8	0.000	28.500000	10.04	1.60e-19	1.00
chr1-3439	chr1	186738586	186739586	+	17.8	0.000	30.000000	8.85	4.28e-18	1.00
chr1-3526	chr1	198602070	198603070	+	17.8	0.000	29.000000	6.07	5.64e-14	1.06
