n_genes_by_counts	total_counts	pct_counts_mt	cellrank_n_genes_by_counts	cellrank_total_counts	cellrank_pct_counts_mt	cell_index
2814	3574.4856	3.3636494875126313	37857	32037	58223	58223
2645	3448.748	3.363610559182515	41358	38001	58224	58224
3960	3929.5305	3.3633730286449954	19010	15899	58225	58225
4715	4200.5903	3.3631505576208176	11307	6828	58226	58226
3410	3848.7952	3.362853039731929	26846	19235	58227	58227
7212	4342.62	3.3628047222364184	1902	3783	58228	58228
2233	3197.2024	3.3628011787138155	50852	49595	58229	58229
3268	3785.4888	3.36272040302267	29251	22123	58230	58230
2196	3075.3599	3.3626289644631253	51782	54818	58231	58231
2969	3735.7173	3.362527369408821	34800	24376	58232	58232
3503	3720.114	3.3624363371790875	25349	25057	58233	58233
8297	4688.7964	3.362219026716113	793	420	58234	58234
4719	3951.009	3.362211221122112	11279	15037	58235	58235
4880	3307.9312	3.362061956256606	10126	44560	58236	58236
1805	3111.2344	3.3620225927918237	62012	53310	58237	58237
2417	3340.7683	3.3619210977701544	46416	43064	58238	58238
3529	3613.4578	3.3615723483564897	24973	30182	58239	58239
4691	4086.0173	3.3614371521463604	11476	10190	58240	58240
2953	3638.0164	3.3611031312841133	35139	28986	58241	58241
4508	4010.4604	3.3610815547349313	13066	12773	58242	58242
10084	4579.9824	3.3609273434703795	126	999	58243	58243
3243	3723.0515	3.3606041535556956	29693	24917	58244	58244
5475	3906.5378	3.3604918375264874	6635	16801	58245	58245
3699	4051.1633	3.360421699978036	22432	11364	58246	58246
3223	3717.12	3.360298693217175	30067	25200	58247	58247
7130	4312.068	3.3600762570498053	2006	4347	58248	58248
4102	3886.3447	3.3599604710532818	17279	17622	58249	58249
3761	3909.9302	3.3598229554370787	21585	16664	58250	58250
7143	4322.5664	3.3598196890399974	1991	4154	58251	58251
3193	3543.2197	3.3598183881952326	30578	33486	58252	58252
2509	3305.641	3.3597464342313788	44336	44671	58253	58253
7919	4586.1914	3.3597270221794475	1088	945	58254	58254
1947	3145.1104	3.3595800524934383	58101	51863	58255	58255
599	901.2741	3.3595132710786784	73098	72856	58256	58256
7670	4236.3213	3.3594525990508775	1322	5916	58257	58257
5944	3921.056	3.359208628151405	4760	16246	58258	58258
2651	3444.188	3.359173126614987	41259	38236	58259	58259
9236	4559.5933	3.358959035097251	318	1148	58260	58260
8657	4144.593	3.3587529438151846	568	8426	58261	58261
4786	3879.5713	3.358695652173913	10796	17906	58262	58262
2129	3250.4988	3.358666339789164	53386	47231	58263	58263
3605	4016.3083	3.35860181090756	23792	12561	58264	58264
3806	3864.0369	3.3585945573544604	20960	18569	58265	58265
5747	4206.466	3.35806014197974	5439	6673	58266	58266
3960	4081.4658	3.35792659856224	19018	10347	58267	58267
3752	4043.936	3.3577270770555314	21712	11624	58268	58268
1653	2874.149	3.3575317604355717	66272	62476	58269	58269
4306	3636.4397	3.357454853641046	15043	29074	58270	58270
3447	3822.1118	3.357206803939123	26244	20510	58271	58271
2476	3178.6096	3.3572004362463845	45078	50382	58272	58272
8608	4373.167	3.3571182943603852	605	3271	58273	58273
4962	4104.8984	3.356930806120119	9550	9583	58274	58274
6132	3556.1228	3.3565798180306854	4153	32866	58275	58275
1809	2993.2222	3.356419818859883	61921	58114	58276	58276
1873	2995.3474	3.3562166285278416	60087	58019	58277	58277
2591	3355.089	3.3561463543037644	42574	42373	58278	58278
5166	4203.33	3.35590372164286	8271	6763	58279	58279
6742	4262.07	3.3558332136531184	2640	5331	58280	58280
6920	4409.09	3.3558262759838775	2318	2735	58281	58281
2858	3499.7896	3.355611250348092	37016	35531	58282	58282
5273	4135.871	3.3554329672554277	7700	8667	58283	58283
4675	4205.4463	3.3553465412580885	11595	6695	58284	58284
3144	3680.184	3.3552798176753607	31470	26944	58285	58285
3156	3778.9412	3.355254328278084	31251	22451	58286	58286
4163	3984.9355	3.355190733738573	16559	13767	58287	58287
2546	3252.2527	3.35510308618261	43591	47146	58288	58288
2859	3145.5972	3.354999044159816	36988	51843	58289	58289
2724	3400.0608	3.354725787631272	39678	40357	58290	58290
6493	4285.01	3.354653022065878	3221	4889	58291	58291
1683	2813.6306	3.354554358472086	65421	64455	58292	58292
3263	3177.7227	3.354344889689329	29335	50429	58293	58293
1626	2824.386	3.3543403130717624	67045	64150	58294	58294
6439	4415.2354	3.3543352187298634	3345	2659	58295	58295
4383	3496.594	3.3541473293392965	14265	35693	58296	58296
2614	3451.7456	3.354121018034721	42071	37853	58297	58297
3832	3795.726	3.354066608928431	20624	21666	58298	58298
3941	3693.5852	3.3537989255564082	19260	26327	58299	58299
2520	3113.9326	3.353444647116599	44110	53192	58300	58300
3357	3284.2722	3.3534118493212266	27755	45648	58301	58301
2897	3585.0994	3.353360346513903	36281	31558	58302	58302
1371	2524.0247	3.3532536520584326	71514	69311	58303	58303
4816	3908.352	3.3530405405405403	10573	16728	58304	58304
1863	3032.2754	3.3530042918454934	60357	56596	58305	58305
2837	3512.233	3.3526927138331573	37419	34941	58306	58306
3628	3642.765	3.3526305744640243	23451	28749	58307	58307
2478	3012.3882	3.3524791935294806	45013	57357	58308	58308
1499	2104.9734	3.3524144992283187	70078	70912	58309	58309
6756	4178.5786	3.352325427322115	2608	7437	58310	58310
1702	2966.7522	3.352140723531364	64868	59166	58311	58311
2640	3490.8787	3.351863963374755	41469	35966	58312	58312
2954	3529.9553	3.3518176216882316	35117	34105	58313	58313
2975	3638.8887	3.351492183799147	34688	28937	58314	58314
3868	3931.9473	3.3513816280806576	20146	15801	58315	58315
4474	4174.1226	3.3510285335102856	13408	7553	58316	58316
7553	4393.7944	3.350949666520505	1456	2955	58317	58317
1009	1324.7156	3.3504213362295614	72540	72345	58318	58318
8458	4788.056	3.3504153330989954	687	175	58319	58319
3849	3915.489	3.3503401360544216	20417	16460	58320	58320
2746	3292.5813	3.350198277040886	39214	45271	58321	58321
2652	3265.6846	3.3501662766350533	41244	46488	58322	58322
3866	3906.6267	3.349728629579376	20179	16795	58323	58323
3054	3565.2583	3.3496161898115844	33145	32460	58324	58324
3033	3788.3735	3.3495736906211935	33548	22022	58325	58325
4078	3545.7021	3.349517211281436	17571	33374	58326	58326
4908	4267.342	3.3494603647190173	9918	5230	58327	58327
3076	3320.6099	3.349282296650718	32756	43991	58328	58328
2154	3163.315	3.349282296650718	52816	51076	58329	58329
3040	3356.1885	3.349282296650718	33412	42323	58330	58330
4755	4049.2637	3.3492259697451296	11016	11447	58331	58331
2571	3304.5464	3.349213223617728	43020	44719	58332	58332
4029	3527.275	3.34915435523765	18154	34226	58333	58333
2422	3030.693	3.3491487580240022	46277	56661	58334	58334
1619	2767.222	3.3491404860699467	67237	65745	58335	58335
5698	3926.7776	3.3490876083758487	5644	16013	58336	58336
1752	2892.7305	3.349017437032937	63511	61871	58337	58337
2401	2849.737	3.348572840726554	46787	63316	58338	58338
3195	3777.164	3.348534201954397	30525	22523	58339	58339
3223	3785.2798	3.348350176549373	30065	22130	58340	58340
3277	3814.7896	3.347799132052077	29070	20850	58341	58341
3148	3306.1045	3.3474096199402616	31404	44654	58342	58342
1607	2750.8809	3.3473906167633105	67555	66144	58343	58343
3696	3792.8738	3.347315436241611	22485	21813	58344	58344
2148	3194.0913	3.3472803347280333	52948	49720	58345	58345
3559	3829.4854	3.3471592553294105	24489	20132	58346	58346
2497	3409.3706	3.3467877564749413	44603	39931	58347	58347
3262	3795.4543	3.346456692913386	29358	21678	58348	58348
1616	2834.8538	3.346456692913386	67318	63804	58349	58349
2431	3297.1482	3.346456692913386	46067	45063	58350	58350
3725	4029.3877	3.3463580803526702	22039	12118	58351	58351
2132	2993.2778	3.346314726669551	53313	58111	58352	58352
7379	4416.8516	3.3461966797026754	1699	2636	58353	58353
2138	3215.0933	3.345959595959596	53174	48761	58354	58354
2684	3351.7246	3.3457249070631967	40548	42539	58355	58355
3498	3599.3738	3.345418589321028	25416	30875	58356	58356
4115	3616.6128	3.3452556280244057	17112	30033	58357	58357
1368	2505.5913	3.345174659561871	71529	69462	58358	58358
3279	3513.4497	3.3447684391080617	29035	34891	58359	58359
3766	3782.4463	3.3446915351506457	21514	22281	58360	58360
4187	3810.2393	3.3445054553233975	16314	21044	58361	58361
4100	3807.3413	3.3441367118444316	17309	21167	58362	58362
2018	3065.5007	3.343833292948873	56261	55212	58363	58363
3514	3801.8228	3.343792900568739	25193	21390	58364	58364
1587	2738.882	3.34375	68084	66434	58365	58365
2881	3607.207	3.3437360677663843	36569	30484	58366	58366
1758	2937.064	3.343621399176955	63309	60231	58367	58367
1797	2954.6506	3.3433817484242256	62270	59612	58368	58368
1802	3090.251	3.3433817484242256	62094	54199	58369	58369
3519	3568.0188	3.343296031139223	25110	32334	58370	58370
3344	3461.2568	3.3431031324418394	27954	37359	58371	58371
3780	3914.3982	3.343076360979174	21319	16493	58372	58372
2814	2514.2017	3.34294665212861	37861	69397	58373	58373
3463	3810.726	3.3429149366549558	26012	21020	58374	58374
2987	3569.3293	3.3426183844011144	34442	32269	58375	58375
2085	3078.4658	3.3424427159974774	54553	54692	58376	58376
5516	4007.4983	3.3423138495177853	6431	12899	58377	58377
4457	3854.853	3.3417610201165218	13540	18969	58378	58378
2149	3241.4624	3.341708542713568	52942	47619	58379	58379
3524	3494.9766	3.341670140336251	25049	35776	58380	58380
4544	3936.5774	3.341651956905472	12738	15618	58381	58381
2697	3592.301	3.341584158415842	40293	31224	58382	58382
2048	3091.773	3.3413848631239937	55469	54136	58383	58383
3827	3882.5986	3.34137407308139	20688	17781	58384	58384
2691	2492.7563	3.341317365269461	40407	69546	58385	58385
3971	3617.645	3.3411086717892426	18875	29979	58386	58386
1559	2207.7356	3.3409840768899723	68820	70674	58387	58387
3016	3498.306	3.3407312229879684	33874	35614	58388	58388
2168	3198.595	3.340581142518284	52449	49530	58389	58389
1913	3126.4402	3.34057577403585	59021	52683	58390	58390
2231	2862.7942	3.340359980541592	50875	62887	58391	58391
2330	3262.3838	3.3401754058593016	48449	46664	58392	58392
1739	2193.5422	3.3397413436619097	63843	70707	58393	58393
2398	3056.8267	3.339571037858068	46849	55599	58394	58394
9658	4468.573	3.339427591188154	201	1993	58395	58395
3020	3695.15	3.3391915641476277	33779	26258	58396	58396
2218	3145.584	3.3391237212893263	51209	51844	58397	58397
3619	3741.3745	3.339049732674266	23584	24110	58398	58398
3636	3899.6924	3.338981361507027	23341	17083	58399	58399
1450	2601.809	3.338954468802698	70805	68577	58400	58400
3113	3730.0676	3.338834581693538	32031	24605	58401	58401
2287	3190.0732	3.3388067870826497	49468	49907	58402	58402
5441	3815.6777	3.3387492433655104	6790	20808	58403	58403
7997	4635.2393	3.338651129453654	1011	656	58404	58404
2598	3405.1204	3.33843797856049	42391	40129	58405	58405
5760	4226.959	3.3383718419347876	5381	6146	58406	58406
2300	3361.5996	3.3383345836459113	49136	42074	58407	58407
3920	3995.9595	3.338292728287149	19517	13346	58408	58408
3430	3574.8535	3.3382168271243198	26491	32016	58409	58409
4269	3825.306	3.337995930824008	15428	20351	58410	58410
4143	3939.1646	3.337489914178831	16773	15525	58411	58411
3316	3890.5603	3.337293444216438	28418	17450	58412	58412
3410	3539.4783	3.3372138145129995	26850	33636	58413	58413
4966	4001.7778	3.3370716510903424	9531	13120	58414	58414
3151	2947.182	3.337026657107476	31335	59871	58415	58415
3091	3675.4858	3.3368926855312333	32460	27175	58416	58416
2239	3115.4731	3.3367911479944676	50710	53126	58417	58417
2973	3437.1821	3.3367165693986296	34732	38574	58418	58418
2194	3221.9487	3.336643495531281	51834	48450	58419	58419
3826	3531.324	3.336451512316807	20707	34050	58420	58420
2716	3420.9885	3.336172629187961	39851	39360	58421	58421
4327	4145.223	3.336151894842032	14806	8399	58422	58422
1570	2060.0574	3.3360467986161324	68521	71015	58423	58423
4097	3677.2378	3.3359541727507582	17345	27084	58424	58424
4461	4063.5063	3.3355263157894735	13501	10946	58425	58425
2645	3503.3225	3.3355241537955966	41359	35344	58426	58426
4759	4018.7002	3.3353547604608855	10977	12488	58427	58427
4411	3693.6912	3.3351862145636466	13984	26319	58428	58428
5932	4440.193	3.335171906600478	4791	2333	58429	58429
5538	4038.7458	3.3351002738757844	6308	11790	58430	58430
3425	3687.0889	3.335022807906741	26571	26620	58431	58431
1719	2762.7168	3.334968121628249	64418	65865	58432	58432
4080	3963.522	3.334948320413437	17548	14534	58433	58433
1836	3049.9424	3.3343437405274323	61164	55856	58434	58434
5772	4182.7314	3.334302959784743	5333	7317	58435	58435
4211	3770.7798	3.334066095112479	16064	22820	58436	58436
3264	3576.6963	3.3340480274442537	29332	31927	58437	58437
3860	3905.5432	3.3339182312686435	20274	16850	58438	58438
2052	3097.3997	3.3333333333333335	55375	53887	58439	58439
3989	3757.0159	3.3326899568937787	18655	23394	58440	58440
2268	3229.0425	3.3326874636698314	49920	48135	58441	58441
2220	2972.2698	3.33266210229561	51150	58932	58442	58442
3964	3601.3542	3.332637584359563	18962	30787	58443	58443
3277	3502.4658	3.3326000879894417	29072	35383	58444	58444
2825	3681.65	3.3325852782764813	37637	26874	58445	58445
3246	3672.454	3.332575068243858	29638	27330	58446	58446
4850	4187.557	3.3325210186426224	10331	7190	58447	58447
1610	2743.666	3.33245173234594	67487	66315	58448	58448
4649	4041.8506	3.332424696742538	11822	11691	58449	58449
889	1174.096	3.33236870294586	72725	72534	58450	58450
3333	3674.6238	3.3321600375454654	28128	27217	58451	58451
3588	4041.4905	3.3321390182730206	24029	11700	58452	58452
3493	3981.1343	3.332071185157137	25529	13905	58453	58453
4814	4180.863	3.331257783312578	10584	7367	58454	58454
3114	3661.6675	3.3311125916055966	32009	27827	58455	58455
2377	3338.401	3.330906443392792	47357	43194	58456	58456
3631	3899.6575	3.330889284592019	23415	17084	58457	58457
6158	3745.2422	3.3308861516708808	4081	23935	58458	58458
4090	3893.5713	3.3308769344141487	17415	17321	58459	58459
2168	3024.9448	3.330786860198625	52461	56890	58460	58460
3667	4034.7212	3.3305807872281856	22862	11931	58461	58461
3610	3655.4214	3.3305130374586573	23727	28139	58462	58462
2728	3650.567	3.3304721030042916	39611	28382	58463	58463
1655	2784.966	3.3303597977995834	66218	65265	58464	58464
2322	3466.424	3.3302919708029197	48629	37129	58465	58465
3561	3579.094	3.330275876666902	24456	31817	58466	58466
7117	4408.3955	3.330112576680224	2024	2743	58467	58467
3461	3505.8098	3.3301030746189766	26042	35229	58468	58468
5743	4134.856	3.3298465829846577	5456	8693	58469	58469
1348	2524.031	3.3296337402885685	71641	69310	58470	58470
3571	3909.4546	3.3296337402885685	24316	16683	58471	58471
6837	4611.9214	3.3296196084672927	2450	781	58472	58472
2303	2180.1365	3.3295978621611133	49072	70751	58473	58473
4685	4264.826	3.3295631273858337	11521	5281	58474	58474
2415	3445.8906	3.329484218629715	46442	38151	58475	58475
3719	3596.7285	3.329287324432114	22127	31023	58476	58476
4375	4036.5571	3.3292062181868207	14338	11866	58477	58477
4878	4139.7515	3.3291588394907117	10141	8565	58478	58478
2711	3315.453	3.329092451229856	39971	44219	58479	58479
4462	3985.6719	3.3290808577850677	13498	13730	58480	58480
1518	1491.7324	3.328756585967031	69698	72098	58481	58481
2868	3426.4717	3.328451604313673	36831	39079	58482	58482
1703	2693.0295	3.328427487829729	64831	67353	58483	58483
4235	3666.241	3.328308712692192	15789	27611	58484	58484
3523	3642.883	3.328247186725157	25052	28742	58485	58485
4651	4158.834	3.3281396073543164	11809	7984	58486	58486
1890	2214.581	3.3281214740217315	59628	70667	58487	58487
3391	3781.5205	3.328032712403453	27160	22328	58488	58488
2494	3390.773	3.3278955954323	44655	40767	58489	58489
3467	3741.613	3.327612509534706	25942	24098	58490	58490
2603	3448.8735	3.327605061709108	42312	37989	58491	58491
1871	3099.7725	3.3275462962962967	60145	53785	58492	58492
6280	4432.352	3.3275186782082087	3760	2425	58493	58493
4072	3972.7283	3.327352797259827	17643	14190	58494	58494
2304	3439.8098	3.327297419646899	49057	38440	58495	58495
1846	2940.2136	3.3269230769230766	60860	60118	58496	58496
6329	4596.131	3.326915932043098	3615	873	58497	58497
1720	2811.3196	3.3267040318206473	64398	64518	58498	58498
2239	3246.996	3.3264033264033266	50711	47374	58499	58499
1750	2964.654	3.32634102487264	63551	59250	58500	58500
2645	3280.7444	3.3262640919745503	41376	45810	58501	58501
4748	4179.8438	3.326125667769016	11063	7396	58502	58502
8612	4049.7866	3.325794479239156	602	11425	58503	58503
4131	4003.929	3.3257575757575757	16919	13043	58504	58504
1754	1689.9222	3.3255221344818184	63449	71779	58505	58505
2574	2960.356	3.325062034739454	42941	59400	58506	58506
1459	2670.2534	3.324991061851984	70706	67705	58507	58507
6002	4448.701	3.324775353016688	4546	2230	58508	58508
4184	3950.1428	3.3246366008199773	16344	15071	58509	58509
3402	3712.8672	3.3245926203408875	26967	25412	58510	58510
2678	3495.7593	3.324555628703094	40679	35730	58511	58511
4620	4013.0754	3.324550092504345	12068	12681	58512	58512
3187	3186.3232	3.324468085106383	30700	50052	58513	58513
3624	3835.2288	3.32425068119891	23513	19868	58514	58514
2715	3464.3284	3.324022346368715	39887	37216	58515	58515
2243	2244.5815	3.3239210052624446	50586	70579	58516	58516
9250	4562.8843	3.3235966471932943	313	1121	58517	58517
3731	3844.4443	3.323458618774301	21968	19440	58518	58518
1561	2803.5415	3.323375653472741	68765	64730	58519	58519
3563	3641.9077	3.322995126273815	24427	28792	58520	58520
8300	4372.408	3.322941363152687	789	3282	58521	58521
3172	3781.081	3.3228991090777753	30978	22351	58522	58522
6466	4362.407	3.322544421692318	3278	3458	58523	58523
4899	3972.6675	3.322466200019177	9981	14193	58524	58524
2319	3330.6482	3.3224622910721564	48708	43509	58525	58525
3860	3756.627	3.322453761821073	20271	23409	58526	58526
5986	4205.6294	3.3221713077194215	4607	6693	58527	58527
1917	3159.3562	3.3220720720720722	58931	51242	58528	58528
3465	3521.5906	3.3218251376318	25980	34501	58529	58529
1839	2983.9255	3.321779318313114	61063	58473	58530	58530
1687	2932.5305	3.3216783216783217	65297	60399	58531	58531
1820	3004.8135	3.321631109910883	61598	57668	58532	58532
2062	3233.6602	3.3215547703180213	55130	47933	58533	58533
3689	3808.4758	3.3212758960868136	22578	21116	58534	58534
3756	3861.7224	3.321261372670259	21657	18660	58535	58535
3994	3787.9446	3.3212414349052803	18588	22030	58536	58536
5115	4253.2925	3.3210725518417825	8596	5540	58537	58537
1998	3104.4028	3.320848938826467	56773	53615	58538	58538
1844	3032.6501	3.3208200981807683	60916	56587	58539	58539
2533	3549.5525	3.320814390195691	43846	33190	58540	58540
5444	4170.875	3.320639048857514	6769	7652	58541	58541
2342	3338.1995	3.3206314643440393	48169	43201	58542	58542
1346	1777.5593	3.3203431453972567	71652	71616	58543	58543
4694	3891.3318	3.3201965124439887	11464	17427	58544	58544
2952	3492.5256	3.3198274735328717	35144	35885	58545	58545
3595	3846.968	3.3195876288659796	23936	19334	58546	58546
4302	3818.742	3.3195295676660597	15077	20657	58547	58547
1543	2739.131	3.319368353206574	69185	66429	58548	58548
2357	3040.6294	3.31927628894028	47799	56286	58549	58549
1871	3193.9175	3.3186490455212923	60133	49727	58550	58550
2555	3431.9954	3.3185840707964607	43366	38817	58551	58551
1560	2732.266	3.3185840707964607	68796	66579	58552	58552
7157	4330.9385	3.3184767798997763	1971	3998	58553	58553
6059	4340.2007	3.3184287350800044	4361	3814	58554	58554
4765	3704.4797	3.3182503770739067	10932	25780	58555	58555
2758	2717.6748	3.3182372408987986	38970	66869	58556	58556
4479	3922.7542	3.3181932879131972	13345	16177	58557	58557
3013	3525.0303	3.3181932879131972	33957	34338	58558	58558
2379	3409.0823	3.3181907959707684	47294	39942	58559	58559
2706	3723.9846	3.3180193976518635	40078	24875	58560	58560
3437	3874.3904	3.3177626063001555	26392	18130	58561	58561
2889	3316.69	3.3175355450236967	36432	44169	58562	58562
3737	3802.9653	3.3173254525304765	21897	21343	58563	58563
1334	2485.6602	3.316510454217736	71718	69584	58564	58564
3490	3895.233	3.3165021803993575	25571	17257	58565	58565
1519	2709.9727	3.3164128595600673	69682	67026	58566	58566
2038	2952.4678	3.3164128595600673	55754	59678	58567	58567
2661	3389.2952	3.3162869982953667	41034	40843	58568	58568
3821	3746.8364	3.3162458072273906	20758	23869	58569	58569
5082	3754.7397	3.3162213811968377	8806	23484	58570	58570
3741	3638.0334	3.316180674671241	21842	28984	58571	58571
2197	3293.681	3.316155052655165	51760	45221	58572	58572
2561	3448.8188	3.316045890303316	43249	37994	58573	58573
3807	3770.5767	3.3160274660860827	20930	22829	58574	58574
3771	3622.708	3.3159769799945193	21446	29732	58575	58575
1391	2528.0696	3.315881326352531	71388	69282	58576	58576
1597	2699.4949	3.3158298424685824	67836	67243	58577	58577
1910	3039.171	3.3154807447079824	59104	56345	58578	58578
2448	3266.272	3.3154259401381427	45699	46468	58579	58579
5052	4006.904	3.3154239287118332	8996	12919	58580	58580
1792	2946.2905	3.3152078582704787	62402	59900	58581	58581
2842	3552.235	3.3150548354935196	37322	33051	58582	58582
2194	2210.2947	3.3149792111473197	51839	70670	58583	58583
3359	3741.5254	3.314917127071823	27711	24105	58584	58584
4523	4123.5215	3.314844162704701	12914	9021	58585	58585
3046	3284.4478	3.314765774815085	33299	45639	58586	58586
4801	4065.074	3.314568095351743	10693	10907	58587	58587
2972	3563.851	3.3145636037880726	34760	32520	58588	58588
4434	4086.9006	3.3142937733587194	13749	10162	58589	58589
2356	3218.42	3.3140997188933277	47832	48609	58590	58590
3289	3528.8518	3.3140347374725496	28885	34152	58591	58591
3889	3950.552	3.3140311804008906	19880	15053	58592	58592
4318	4155.717	3.3139950727171583	14925	8085	58593	58593
7799	4350.2065	3.313614540466393	1195	3653	58594	58594
9389	4778.854	3.3130990415335466	266	190	58595	58595
1676	2902.7876	3.3129904097646032	65618	61519	58596	58596
1231	2301.0303	3.312927619733525	72111	70417	58597	58597
1577	2621.796	3.3127317676143386	68357	68349	58598	58598
3620	3891.4612	3.3126082968097035	23563	17420	58599	58599
2459	3325.5847	3.3125216788067986	45435	43739	58600	58600
3765	3904.9526	3.312476996687523	21532	16874	58601	58601
4586	4568.9937	3.3119450385637434	12364	1067	58602	58602
4811	4107.5825	3.3117763638260143	10612	9492	58603	58603
2105	3140.927	3.3116619260463227	54030	52034	58604	58604
2643	3479.6606	3.3114754098360657	41415	36504	58605	58605
4529	4206.9736	3.3114102171918023	12858	6652	58606	58606
4364	3903.6987	3.3111592794678226	14441	16922	58607	58607
2451	3397.6233	3.311139103833004	45619	40455	58608	58608
3380	3717.0217	3.311124570967091	27351	25205	58609	58609
2049	3081.9856	3.3108393083087306	55441	54560	58610	58610
3255	3306.7869	3.3105529422206446	29460	44616	58611	58611
2710	3276.4077	3.3105022831050226	39996	45989	58612	58612
2265	3290.7598	3.3104752896665883	49990	45342	58613	58613
2295	3397.8743	3.310456197012515	49271	40438	58614	58614
3722	3668.4678	3.310452689199757	22082	27517	58615	58615
4084	4015.6584	3.310344827586207	17493	12593	58616	58616
4697	3794.8035	3.3101947782842935	11436	21720	58617	58617
2580	3427.1997	3.3100762615609285	42815	39043	58618	58618
4243	4227.381	3.309988327497082	15700	6129	58619	58619
2675	3458.1096	3.309900410076157	40726	37516	58620	58620
3894	3934.8594	3.309864853928947	19827	15689	58621	58621
4219	3472.6445	3.3098090705180807	15959	36834	58622	58622
5057	4058.4194	3.3094853450265402	8959	11117	58623	58623
5220	3862.516	3.309460281795628	7977	18631	58624	58624
1596	2907.573	3.3094506994199935	67862	61347	58625	58625
4636	4029.95	3.3093785856633855	11944	12104	58626	58626
2390	3085.5073	3.3092485549132946	47033	54399	58627	58627
6561	4394.4546	3.3092324805339266	3039	2945	58628	58628
3939	3435.3928	3.309229687656925	19287	38653	58629	58629
2295	3143.0667	3.309219639833769	49248	51942	58630	58630
3424	3664.9766	3.309165272355456	26591	27664	58631	58631
3912	4184.5913	3.309017866582091	19595	7262	58632	58632
2107	3241.3994	3.3090151120375193	53970	47624	58633	58633
7107	4591.384	3.3090054428500744	2036	911	58634	58634
6376	4209.7593	3.3089974988170083	3500	6573	58635	58635
2944	3722.155	3.308823529411765	35307	24967	58636	58636
2111	2365.1233	3.3087296666423516	53848	70179	58637	58637
1597	2788.154	3.308705428846771	67833	65180	58638	58638
3871	4043.329	3.3084311632870866	20112	11647	58639	58639
2178	3163.5703	3.3083645443196	52236	51068	58640	58640
3223	3601.1724	3.308332477139628	30057	30796	58641	58641
2333	3325.7332	3.30793905372895	48377	43733	58642	58642
2382	3362.171	3.307888040712468	47228	42055	58643	58643
2617	2552.5566	3.307842148473788	42011	69060	58644	58644
4058	3876.9312	3.3078243455871834	17806	18028	58645	58645
4681	4122.202	3.307701696570243	11554	9059	58646	58646
4045	4083.3933	3.307637145930441	17960	10281	58647	58647
11128	4801.295	3.307148661626733	33	148	58648	58648
2109	3153.2512	3.3070521243977224	53906	51511	58649	58649
1685	2813.3982	3.306797305572566	65350	64462	58650	58650
3355	3906.6235	3.3063280052550907	27780	16796	58651	58651
2433	3317.6184	3.3062330623306235	46018	44134	58652	58652
6599	4305.961	3.3061827679829534	2945	4454	58653	58653
2168	3251.128	3.306159420289855	52452	47202	58654	58654
3352	3968.6833	3.3060789193032347	27825	14342	58655	58655
1669	2866.6345	3.3060453400503778	65808	62733	58656	58656
3526	3599.368	3.3060269163253366	25017	30876	58657	58657
1517	2551.1147	3.3058419243986252	69722	69072	58658	58658
5831	4021.3938	3.3057189738664103	5126	12393	58659	58659
6996	4467.5444	3.3055700156168664	2195	2003	58660	58660
3863	4057.7764	3.3055419323197643	20230	11139	58661	58661
9152	4461.905	3.305386772610423	343	2068	58662	58662
5809	4436.4067	3.3052724856003546	5217	2377	58663	58663
2078	3139.0447	3.3052351375332742	54716	52110	58664	58664
1615	2839.4268	3.305033353547605	67345	63678	58665	58665
1295	2426.039	3.3049738219895284	71901	69917	58666	58666
4313	3893.0427	3.3048726630354777	14973	17354	58667	58667
1905	3023.022	3.3047735618115053	59238	56974	58668	58668
3266	3398.8154	3.3046779055487328	29275	40407	58669	58669
5157	4165.3213	3.3046403482734736	8339	7792	58670	58670
1770	2945.7136	3.3045977011494254	62983	59925	58671	58671
3624	4002.551	3.304263565891473	23504	13096	58672	58672
3970	4009.16	3.303862261516985	18882	12832	58673	58673
3871	4062.3794	3.303852800650605	20109	10990	58674	58674
8908	4754.6494	3.3037936555747556	431	243	58675	58675
3446	3640.4539	3.303727068979829	26267	28859	58676	58676
3857	3564.567	3.303656831726878	20303	32494	58677	58677
4388	4008.2732	3.303397600954594	14215	12865	58678	58678
4024	4041.4153	3.30335241210139	18220	11705	58679	58679
1860	2975.6477	3.303225806451613	60452	58805	58680	58680
4159	4249.613	3.303223521076869	16603	5608	58681	58681
1817	3010.1504	3.303127740426776	61677	57461	58682	58682
6427	4603.179	3.303108808290155	3370	829	58683	58683
2745	3389.4585	3.3029529711994168	39258	40833	58684	58684
3610	3333.0535	3.3027644869750135	23723	43409	58685	58685
3889	3691.2441	3.3027227323989043	19887	26431	58686	58686
3402	3807.635	3.3026467203682395	26978	21155	58687	58687
3512	3738.2996	3.302415655896443	25226	24249	58688	58688
1653	2761.118	3.3023735810113517	66263	65900	58689	58689
7040	4914.247	3.30234263054417	2122	47	58690	58690
1971	3106.0237	3.302325581395349	57469	53542	58691	58691
2307	3220.4958	3.302272355729933	48967	48520	58692	58692
8362	4527.8027	3.302240203791114	753	1432	58693	58693
4079	3835.7002	3.302126424268815	17553	19848	58694	58694
3037	3608.9807	3.3020637898686678	33458	30403	58695	58695
3002	3731.4387	3.30188679245283	34152	24545	58696	58696
2690	3462.6733	3.30188679245283	40421	37295	58697	58697
4373	4212.246	3.30188679245283	14364	6509	58698	58698
2360	2600.8157	3.301794243048394	47725	68591	58699	58699
